sale_id,product_id,customer_id,quantity,unit_price,total_amount,sale_date,sale_time
63,77,31,4,7148.54,28594.16,2025-10-15,18:56:23
64,31,15,5,36511.9,182559.5,2025-10-15,10:39:39
65,57,65,7,47067.73,329474.11,2025-10-15,16:55:36
66,76,14,7,16561.43,115930.01,2025-10-15,17:42:15
67,37,79,2,64017.29,128034.58,2025-10-15,23:54:46
68,117,11,7,89219.25,624534.75,2025-10-15,14:31:22
69,102,72,2,66253.83,132507.66,2025-10-15,20:26:39
70,89,65,9,66691.04,600219.36,2025-10-15,04:34:48
71,2,62,4,81719.76,326879.04,2025-10-15,03:58:57
72,36,66,10,47443.49,474434.9,2025-10-15,08:11:23
73,103,17,10,80923.07,809230.7,2025-10-15,12:28:48
74,59,75,8,81944.94,655559.52,2025-10-15,08:17:56
75,6,65,9,3026.31,27236.79,2025-10-15,06:02:30
76,21,21,1,72595.27,72595.27,2025-10-15,09:20:18
77,14,77,6,89574.58,537447.48,2025-10-15,04:02:06
78,111,58,3,44785.49,134356.47,2025-10-15,20:04:15
79,97,29,3,63501.2,190503.6,2025-10-15,05:20:20
80,35,24,1,79975.85,79975.85,2025-10-15,06:11:49
81,104,52,8,10802.75,86422.0,2025-10-15,13:49:33
82,104,57,1,31966.79,31966.79,2025-10-15,11:52:23
83,58,62,2,90164.9,180329.8,2025-10-15,08:30:00
84,37,52,8,47955.98,383647.84,2025-10-15,02:59:52
85,74,40,9,41626.81,374641.29,2025-10-15,10:26:52
86,68,78,7,25202.29,176416.03,2025-10-15,11:54:25
87,65,21,4,32207.01,128828.04,2025-10-15,11:26:00
88,5,70,8,52355.9,418847.2,2025-10-15,21:52:34
89,32,7,8,18319.2,146553.6,2025-10-15,20:11:23
90,20,19,10,48194.28,481942.8,2025-10-15,15:49:39
91,58,11,3,91297.43,273892.29,2025-10-15,08:20:46
92,77,27,5,15054.31,75271.55,2025-10-15,07:30:22
93,13,24,5,5493.35,27466.75,2025-10-15,00:31:19
94,98,14,5,44866.65,224333.25,2025-10-15,19:18:10
95,57,34,4,43288.55,173154.2,2025-10-15,23:36:47
96,71,55,4,4946.03,19784.12,2025-10-15,20:49:35
97,30,37,8,4642.28,37138.24,2025-10-15,15:41:25
98,83,80,3,82065.74,246197.22,2025-10-15,11:13:42
99,78,53,4,5596.16,22384.64,2025-10-15,21:47:23
100,18,16,9,16843.07,151587.63,2025-10-15,14:08:10
101,89,36,4,22223.42,88893.68,2025-10-15,05:01:11
102,16,37,7,82356.66,576496.62,2025-10-15,08:05:50
103,18,14,2,20248.87,40497.74,2025-10-15,13:46:28
104,12,56,2,56912.37,113824.74,2025-10-15,14:57:47
105,69,62,10,65673.91,656739.1,2025-10-15,14:43:50
106,24,51,9,1783.87,16054.83,2025-10-15,09:56:25
107,37,30,9,20757.64,186818.76,2025-10-15,23:53:20
108,29,55,10,77259.02,772590.2,2025-10-15,13:31:17
109,92,10,6,88366.87,530201.22,2025-10-15,01:24:58
110,42,36,8,16772.75,134182.0,2025-10-15,11:52:17
111,109,74,3,31019.34,93058.02,2025-10-15,02:34:45
112,118,45,1,94441.27,94441.27,2025-10-15,04:02:11
113,37,75,3,50718.79,152156.37,2025-10-15,20:37:55
114,75,53,5,15592.17,77960.85,2025-10-15,14:54:26
115,35,51,4,71585.36,286341.44,2025-10-15,07:54:42
116,8,76,1,89847.32,89847.32,2025-10-15,11:45:15
117,107,8,3,29025.32,87075.96,2025-10-15,06:36:23
118,78,45,6,1273.0,7638.0,2025-10-15,23:17:52
119,84,63,5,26821.5,134107.5,2025-10-15,21:42:38
120,49,53,5,16977.79,84888.95,2025-10-15,21:15:41
121,56,4,3,14266.81,42800.43,2025-10-15,23:35:34
122,62,78,3,9977.81,29933.43,2025-10-15,04:47:08
123,52,75,6,53837.55,323025.3,2025-10-15,00:11:40
124,77,35,4,18606.24,74424.96,2025-10-15,13:52:55
125,19,79,10,13271.57,132715.7,2025-10-15,15:06:03
126,73,65,7,48365.86,338561.02,2025-10-15,20:22:37
127,44,51,3,18209.71,54629.13,2025-10-15,03:09:44
128,84,29,9,81631.27,734681.43,2025-10-15,22:34:22
129,4,13,5,67840.59,339202.95,2025-10-15,07:14:28
130,42,30,10,7033.3,70333.0,2025-10-15,20:37:08
131,63,25,6,62425.05,374550.3,2025-10-15,05:28:07
132,72,7,3,88174.3,264522.9,2025-10-15,10:17:42
133,27,78,6,66257.47,397544.82,2025-10-15,04:18:22
134,33,34,7,59866.77,419067.39,2025-10-15,15:27:35
135,54,52,9,70567.56,635108.04,2025-10-15,22:45:50
136,85,2,10,70652.93,706529.3,2025-10-15,05:25:46
137,53,63,1,56309.46,56309.46,2025-10-15,23:58:46
138,113,26,10,39620.98,396209.8,2025-10-15,14:40:35
139,54,75,3,55908.33,167724.99,2025-10-15,11:07:28
140,42,10,6,68836.93,413021.58,2025-10-15,09:01:31
141,109,33,3,6936.93,20810.79,2025-10-15,06:33:13
142,49,6,7,27742.6,194198.2,2025-10-15,22:28:30
143,93,78,1,12118.26,12118.26,2025-10-15,23:08:58
144,21,54,5,71419.21,357096.05,2025-10-15,09:23:11
145,98,62,6,62213.04,373278.24,2025-10-15,14:46:25
146,45,55,4,69361.5,277446.0,2025-10-15,09:55:52
147,17,63,3,91022.82,273068.46,2025-10-15,05:56:15
148,63,23,8,82739.94,661919.52,2025-10-15,03:53:24
149,95,36,4,31285.11,125140.44,2025-10-15,13:38:19
150,63,25,3,74581.19,223743.57,2025-10-15,00:06:45
151,64,15,10,12436.86,124368.6,2025-10-15,18:16:02
152,89,49,8,98914.13,791313.04,2025-10-15,02:35:55
153,99,41,7,91423.31,639963.17,2025-10-15,23:37:23
154,50,42,6,83641.24,501847.44,2025-10-15,08:37:18
155,96,44,8,76671.51,613372.08,2025-10-15,04:23:57
156,104,3,8,34685.76,277486.08,2025-10-15,03:18:42
157,90,49,4,52119.63,208478.52,2025-10-15,04:06:37
158,40,73,10,23314.43,233144.3,2025-10-15,14:26:21
159,107,36,10,7611.16,76111.6,2025-10-15,02:41:48
160,46,37,10,83540.63,835406.3,2025-10-15,07:09:41
161,77,63,6,18637.07,111822.42,2025-10-15,19:45:41
162,17,38,4,19259.93,77039.72,2025-10-15,05:08:59
163,98,59,3,29133.09,87399.27,2025-10-15,10:41:50
164,118,11,2,55686.28,111372.56,2025-10-15,22:30:52
165,119,60,7,20008.81,140061.67,2025-10-15,18:59:18
166,100,68,9,28320.75,254886.75,2025-10-15,15:52:44
167,64,31,5,46690.87,233454.35,2025-10-15,21:20:29
168,40,78,9,26122.19,235099.71,2025-10-15,21:05:58
169,24,30,6,73327.38,439964.28,2025-10-15,01:52:31
170,59,67,8,13398.29,107186.32,2025-10-15,20:16:58
171,53,56,1,87110.24,87110.24,2025-10-15,04:27:34
172,19,36,1,39441.81,39441.81,2025-10-15,05:18:38
173,14,25,6,15934.37,95606.22,2025-10-15,17:12:01
174,110,71,5,60438.24,302191.2,2025-10-15,16:04:39
175,48,55,4,47781.79,191127.16,2025-10-15,04:29:31
176,10,57,2,28637.38,57274.76,2025-10-15,12:57:40
177,33,66,6,55237.17,331423.02,2025-10-15,04:25:57
178,69,63,3,18885.23,56655.69,2025-10-15,04:33:55
179,78,72,2,17824.06,35648.12,2025-10-15,14:55:59
180,90,48,9,9002.85,81025.65,2025-10-15,00:12:12
181,63,31,1,28916.76,28916.76,2025-10-15,17:39:32
182,55,14,4,68890.68,275562.72,2025-10-15,23:07:11
183,83,48,5,76570.68,382853.4,2025-10-15,17:03:15
184,3,79,3,61720.55,185161.65,2025-10-15,05:59:09
185,116,47,5,8404.42,42022.1,2025-10-15,14:49:05
186,63,8,10,93869.97,938699.7,2025-10-15,22:12:13
187,116,12,10,46839.88,468398.8,2025-10-15,05:46:04
188,95,70,4,55556.33,222225.32,2025-10-15,02:29:39
189,25,18,6,37463.84,224783.04,2025-10-15,03:50:50
190,94,66,2,25599.46,51198.92,2025-10-15,23:09:29
191,1,6,10,1126.71,11267.1,2025-10-15,11:44:49
192,90,21,8,22143.68,177149.44,2025-10-15,16:38:03
193,23,71,8,11335.66,90685.28,2025-10-15,04:37:33
194,63,26,9,86865.0,781785.0,2025-10-15,11:34:22
195,56,1,2,45564.42,91128.84,2025-10-15,17:23:27
196,10,71,2,61211.0,122422.0,2025-10-15,02:13:43
197,69,45,3,30152.3,90456.9,2025-10-15,08:16:43
198,56,14,3,36894.05,110682.15,2025-10-15,10:02:34
199,14,1,10,95375.51,953755.1,2025-10-15,15:27:26
200,108,29,1,71442.4,71442.4,2025-10-15,11:31:25
201,49,32,10,2804.69,28046.9,2025-10-15,10:32:23
202,29,3,5,4257.41,21287.05,2025-10-15,15:17:55
203,114,43,8,31538.7,252309.6,2025-10-15,21:22:47
204,36,31,1,64598.08,64598.08,2025-10-15,01:55:16
205,41,51,2,42831.18,85662.36,2025-10-15,03:00:10
206,37,42,8,26844.61,214756.88,2025-10-15,22:49:53
207,1,46,6,40704.95,244229.7,2025-10-15,01:14:55
208,61,28,7,35535.98,248751.86,2025-10-15,14:24:21
209,57,39,1,78860.04,78860.04,2025-10-15,08:47:56
210,74,27,10,62568.03,625680.3,2025-10-15,17:41:58
211,29,6,6,32734.85,196409.1,2025-10-15,12:44:22
212,111,9,2,97362.42,194724.84,2025-10-15,08:37:35
213,74,39,7,8172.76,57209.32,2025-10-15,13:06:00
214,80,66,10,90460.76,904607.6,2025-10-15,17:21:07
215,46,42,2,13976.04,27952.08,2025-10-15,03:15:51
216,73,8,10,66730.25,667302.5,2025-10-15,09:44:48
217,78,79,1,98753.11,98753.11,2025-10-15,09:17:27
218,82,37,5,29198.25,145991.25,2025-10-15,10:16:17
219,3,75,8,99304.96,794439.68,2025-10-15,08:33:42
220,53,50,5,52137.35,260686.75,2025-10-15,08:15:07
221,17,10,5,67469.05,337345.25,2025-10-15,16:56:59
222,71,44,2,27919.09,55838.18,2025-10-15,02:53:34
223,34,35,3,33501.12,100503.36,2025-10-15,04:52:42
224,74,50,3,5677.98,17033.94,2025-10-15,15:44:18
225,23,27,2,49167.05,98334.1,2025-10-15,15:30:28
226,77,54,6,42787.26,256723.56,2025-10-15,14:13:41
227,88,17,3,61507.98,184523.94,2025-10-15,19:19:43
228,106,21,1,66043.59,66043.59,2025-10-15,02:41:53
229,41,3,5,55600.87,278004.35,2025-10-15,16:33:38
230,52,53,2,70797.54,141595.08,2025-10-15,14:56:59
231,63,37,7,91274.4,638920.8,2025-10-15,02:34:23
232,29,21,5,90507.94,452539.7,2025-10-15,20:59:00
233,3,8,8,45519.89,364159.12,2025-10-15,00:40:40
234,9,64,4,2710.94,10843.76,2025-10-15,02:21:32
235,116,64,10,96500.01,965000.1,2025-10-15,09:13:15
236,60,76,2,3957.13,7914.26,2025-10-15,06:57:18
237,68,43,9,40051.6,360464.4,2025-10-15,13:43:53
238,25,50,5,91134.33,455671.65,2025-10-15,11:15:01
239,62,60,7,94645.86,662521.02,2025-10-15,12:10:46
240,33,76,6,25125.15,150750.9,2025-10-15,10:11:01
241,70,39,5,13905.74,69528.7,2025-10-15,23:26:35
242,98,54,8,93843.21,750745.68,2025-10-15,09:30:30
243,109,62,3,52222.68,156668.04,2025-10-15,05:37:37
244,33,22,2,67588.42,135176.84,2025-10-15,20:28:43
245,110,43,8,2164.34,17314.72,2025-10-15,08:04:03
246,89,65,9,19149.96,172349.64,2025-10-15,08:23:26
247,18,4,8,88454.42,707635.36,2025-10-15,07:41:03
248,39,58,8,10963.32,87706.56,2025-10-15,20:29:51
249,97,5,8,4852.3,38818.4,2025-10-15,01:33:41
250,68,70,8,65061.51,520492.08,2025-10-15,15:34:53
251,46,12,5,52642.45,263212.25,2025-10-15,07:28:36
252,74,69,3,95034.2,285102.6,2025-10-15,09:52:08
253,17,24,10,16334.46,163344.6,2025-10-15,02:03:59
254,59,9,7,6502.66,45518.62,2025-10-15,14:57:24
255,68,35,6,29383.25,176299.5,2025-10-15,10:53:03
256,23,22,7,41444.08,290108.56,2025-10-15,12:12:17
257,67,31,8,74711.53,597692.24,2025-10-15,12:38:10
258,94,22,7,16837.36,117861.52,2025-10-15,00:38:41
259,25,75,3,21290.37,63871.11,2025-10-15,13:25:27
260,37,24,7,20568.36,143978.52,2025-10-15,04:12:59
261,33,52,7,99466.54,696265.78,2025-10-15,15:51:18
262,52,49,4,47860.02,191440.08,2025-10-15,22:28:33
263,48,3,5,18419.62,92098.1,2025-10-15,11:17:03
264,107,80,2,52595.04,105190.08,2025-10-15,07:46:11
265,47,49,4,3686.64,14746.56,2025-10-15,01:53:21
266,114,63,4,94558.51,378234.04,2025-10-15,20:56:03
267,32,7,5,54043.06,270215.3,2025-10-15,15:37:22
268,21,68,1,41161.3,41161.3,2025-10-15,02:47:00
269,87,2,4,6659.0,26636.0,2025-10-15,05:44:31
270,15,29,7,11016.04,77112.28,2025-10-15,05:29:36
271,94,1,2,61029.8,122059.6,2025-10-15,17:53:22
272,98,29,8,61303.17,490425.36,2025-10-15,06:56:13
273,58,14,10,11016.73,110167.3,2025-10-15,12:49:08
274,98,19,1,93612.38,93612.38,2025-10-15,02:58:00
275,56,53,5,84971.72,424858.6,2025-10-15,13:23:00
276,98,59,2,31880.55,63761.1,2025-10-15,10:59:05
277,20,63,6,21933.14,131598.84,2025-10-15,13:16:27
278,27,78,8,70641.24,565129.92,2025-10-15,17:52:25
279,39,15,6,38108.92,228653.52,2025-10-15,13:53:41
280,92,2,2,79189.14,158378.28,2025-10-15,01:06:23
281,78,6,2,24547.55,49095.1,2025-10-15,00:30:32
282,64,38,2,82727.49,165454.98,2025-10-15,02:01:38
283,36,40,3,6070.0,18210.0,2025-10-15,21:52:36
284,25,12,2,88201.94,176403.88,2025-10-15,11:30:53
285,112,41,8,84445.15,675561.2,2025-10-15,10:59:02
286,30,66,5,72430.18,362150.9,2025-10-15,06:09:52
287,4,48,8,70828.93,566631.44,2025-10-15,08:49:14
288,32,67,10,55157.02,551570.2,2025-10-15,03:21:13
289,30,28,5,8009.13,40045.65,2025-10-15,05:43:48
290,46,75,5,17694.27,88471.35,2025-10-15,01:48:57
291,103,63,8,91289.57,730316.56,2025-10-15,18:36:23
292,31,27,10,34523.71,345237.1,2025-10-15,06:16:56
293,58,10,4,98111.94,392447.76,2025-10-15,18:12:30
294,30,55,3,74997.98,224993.94,2025-10-15,17:56:07
295,19,80,6,32394.89,194369.34,2025-10-15,21:28:58
296,85,7,3,26027.17,78081.51,2025-10-15,12:37:01
297,86,13,10,75638.01,756380.1,2025-10-15,16:29:11
298,43,41,4,21806.24,87224.96,2025-10-15,11:02:48
299,47,38,10,62003.2,620032.0,2025-10-15,23:33:03
300,23,56,9,95190.0,856710.0,2025-10-15,10:54:59
301,29,72,10,50393.87,503938.7,2025-10-15,17:14:20
302,110,38,7,38932.21,272525.47,2025-10-15,02:44:33
303,20,32,10,68897.61,688976.1,2025-10-15,02:00:14
304,42,39,5,11959.11,59795.55,2025-10-15,01:06:36
305,74,40,9,31278.36,281505.24,2025-10-15,15:25:58
306,111,50,7,51856.95,362998.65,2025-10-15,22:23:49
307,84,41,8,1812.41,14499.28,2025-10-15,14:34:33
308,23,52,1,47891.7,47891.7,2025-10-15,23:16:37
309,37,61,6,84493.93,506963.58,2025-10-15,08:01:59
310,87,14,6,95285.17,571711.02,2025-10-15,10:03:28
311,120,67,1,96266.41,96266.41,2025-10-15,08:31:01
312,53,56,9,34337.43,309036.87,2025-10-15,04:35:12
313,91,78,9,2205.92,19853.28,2025-10-15,16:50:04
314,61,16,6,89487.58,536925.48,2025-10-15,05:13:39
315,22,29,1,19600.77,19600.77,2025-10-15,09:45:44
316,96,69,2,72645.32,145290.64,2025-10-15,17:32:50
317,85,42,8,7284.12,58272.96,2025-10-15,19:13:22
318,102,78,7,91040.42,637282.94,2025-10-15,02:58:47
319,44,56,7,1293.35,9053.45,2025-10-15,08:52:26
320,86,12,6,39705.66,238233.96,2025-10-15,05:19:12
321,89,63,2,89691.16,179382.32,2025-10-15,06:32:17
322,108,17,3,40135.23,120405.69,2025-10-15,02:58:48
323,67,28,1,76722.03,76722.03,2025-10-15,06:11:32
324,49,20,1,13126.33,13126.33,2025-10-15,07:25:16
325,34,9,1,56344.09,56344.09,2025-10-15,06:17:52
326,68,44,4,91256.89,365027.56,2025-10-15,00:29:23
327,102,63,3,22564.77,67694.31,2025-10-15,01:53:31
328,55,10,3,78529.36,235588.08,2025-10-15,08:01:33
329,106,55,4,51768.06,207072.24,2025-10-15,12:22:22
330,52,48,6,45316.08,271896.48,2025-10-15,16:00:36
331,112,24,8,53206.02,425648.16,2025-10-15,20:13:16
332,104,13,10,82393.82,823938.2,2025-10-15,06:36:43
333,74,73,3,84541.45,253624.35,2025-10-15,16:58:10
334,37,50,10,53503.06,535030.6,2025-10-15,06:54:02
335,72,8,1,22224.91,22224.91,2025-10-15,09:41:00
336,82,39,2,83215.23,166430.46,2025-10-15,18:28:51
337,75,28,1,55279.89,55279.89,2025-10-15,11:55:36
338,56,4,1,28350.71,28350.71,2025-10-15,10:38:02
339,16,40,9,77717.0,699453.0,2025-10-15,12:37:40
340,56,39,9,70418.95,633770.55,2025-10-15,04:22:42
341,74,13,10,40645.39,406453.9,2025-10-15,07:56:35
342,117,63,10,65788.49,657884.9,2025-10-15,11:17:45
343,85,28,6,78403.24,470419.44,2025-10-15,22:44:58
344,93,80,3,92175.43,276526.29,2025-10-15,00:03:20
345,7,70,5,89371.08,446855.4,2025-10-15,13:24:40
346,34,29,9,38599.26,347393.34,2025-10-15,02:33:20
347,40,64,6,3795.72,22774.32,2025-10-15,13:13:22
348,19,53,5,45310.71,226553.55,2025-10-15,17:24:26
349,3,73,4,19185.59,76742.36,2025-10-15,04:18:16
350,108,52,6,52463.68,314782.08,2025-10-15,10:59:06
351,73,73,7,24958.51,174709.57,2025-10-15,02:16:13
352,12,42,5,1938.77,9693.85,2025-10-15,09:34:02
353,15,70,9,42894.93,386054.37,2025-10-15,03:01:28
354,82,10,5,10676.28,53381.4,2025-10-15,04:40:43
355,51,42,7,66917.84,468424.88,2025-10-15,01:37:12
356,26,17,3,28528.59,85585.77,2025-10-15,21:33:30
357,107,40,3,96345.46,289036.38,2025-10-15,01:01:56
358,119,72,3,97649.89,292949.67,2025-10-15,06:05:25
359,10,29,4,97656.31,390625.24,2025-10-15,05:14:44
360,46,31,5,58407.6,292038.0,2025-10-15,12:19:25
361,75,9,7,14940.81,104585.67,2025-10-15,02:44:17
362,115,32,1,51793.11,51793.11,2025-10-15,18:01:31
363,86,2,7,25872.64,181108.48,2025-10-15,16:47:34
364,69,60,1,96803.04,96803.04,2025-10-15,03:48:21
365,91,54,3,92493.6,277480.8,2025-10-15,00:33:20
366,103,77,9,3976.1,35784.9,2025-10-15,09:37:24
367,95,38,9,61093.77,549843.93,2025-10-15,03:43:18
368,68,25,3,76560.27,229680.81,2025-10-15,00:42:36
369,60,20,7,1038.43,7269.01,2025-10-15,16:27:18
370,87,34,7,45264.95,316854.65,2025-10-15,12:36:57
371,93,32,1,52164.07,52164.07,2025-10-15,00:19:25
372,6,77,4,6756.72,27026.88,2025-10-15,05:51:06
373,1,17,9,11700.85,105307.65,2025-10-15,20:55:27
374,66,75,9,58450.48,526054.32,2025-10-15,17:16:34
375,5,74,7,84862.28,594035.96,2025-10-15,06:04:55
376,120,18,7,85902.41,601316.87,2025-10-15,18:47:35
377,77,18,9,82379.91,741419.19,2025-10-15,18:24:32
378,94,4,8,75497.29,603978.32,2025-10-15,13:19:38
379,112,51,9,51043.7,459393.3,2025-10-15,12:20:51
380,9,75,9,49517.0,445653.0,2025-10-15,03:39:11
381,74,6,9,66280.56,596525.04,2025-10-15,19:03:20
382,102,72,7,70949.18,496644.26,2025-10-15,20:52:46
383,89,19,1,36305.01,36305.01,2025-10-15,14:51:30
384,86,20,2,81959.95,163919.9,2025-10-15,03:50:08
385,14,31,5,91026.08,455130.4,2025-10-15,11:13:21
386,13,73,9,21492.15,193429.35,2025-10-15,07:32:43
387,23,67,7,48926.88,342488.16,2025-10-15,04:31:58
388,24,69,2,47021.58,94043.16,2025-10-15,01:23:23
389,29,33,3,24083.53,72250.59,2025-10-15,11:38:18
390,9,7,5,37956.05,189780.25,2025-10-15,07:46:33
391,49,77,3,72934.23,218802.69,2025-10-15,12:58:47
392,57,75,3,6716.9,20150.7,2025-10-15,11:02:05
393,25,58,8,70517.81,564142.48,2025-10-15,16:19:45
394,8,43,8,31335.84,250686.72,2025-10-15,01:06:29
395,39,12,2,78886.02,157772.04,2025-10-15,02:31:28
396,40,64,2,22910.58,45821.16,2025-10-15,01:22:51
397,14,38,8,45392.96,363143.68,2025-10-15,22:17:42
398,53,27,9,86912.43,782211.87,2025-10-15,04:40:14
399,34,44,7,77873.5,545114.5,2025-10-15,12:44:19
400,74,29,10,80425.0,804250.0,2025-10-15,13:37:24
401,45,79,5,93863.14,469315.7,2025-10-15,19:39:16
402,75,35,6,25055.1,150330.6,2025-10-15,18:53:56
403,34,24,6,95155.97,570935.82,2025-10-15,04:09:12
404,118,47,7,78918.16,552427.12,2025-10-15,08:35:05
405,103,76,10,23855.62,238556.2,2025-10-15,08:51:30
406,56,39,9,43195.59,388760.31,2025-10-15,03:00:53
407,104,40,5,72291.66,361458.3,2025-10-15,10:25:11
408,93,31,7,91077.67,637543.69,2025-10-15,03:52:52
409,21,30,10,6578.94,65789.4,2025-10-15,14:05:41
410,94,6,10,39765.44,397654.4,2025-10-15,19:59:42
411,70,71,2,76844.39,153688.78,2025-10-15,19:13:08
412,33,36,2,72538.08,145076.16,2025-10-15,15:33:20
413,47,77,2,50530.59,101061.18,2025-10-15,13:15:49
414,98,7,5,12001.59,60007.95,2025-10-15,02:04:13
415,119,6,10,42973.32,429733.2,2025-10-15,19:44:30
416,1,11,9,27535.08,247815.72,2025-10-15,02:01:46
417,112,14,7,25483.79,178386.53,2025-10-15,07:41:42
418,13,19,8,31694.14,253553.12,2025-10-15,16:03:40
419,64,45,3,23725.17,71175.51,2025-10-15,23:25:41
420,2,34,9,92542.46,832882.14,2025-10-15,15:24:17
421,88,62,10,44255.76,442557.6,2025-10-15,05:50:28
422,62,4,8,26313.35,210506.8,2025-10-15,18:50:36
423,82,39,5,73942.24,369711.2,2025-10-15,19:40:50
424,64,46,3,15359.23,46077.69,2025-10-15,19:57:52
425,58,10,6,91140.75,546844.5,2025-10-15,02:17:07
426,73,16,8,11607.58,92860.64,2025-10-15,00:04:56
427,114,10,4,83663.34,334653.36,2025-10-15,00:04:00
428,58,35,5,88661.63,443308.15,2025-10-15,05:53:32
429,92,37,8,87600.43,700803.44,2025-10-15,17:38:44
430,34,28,2,10726.1,21452.2,2025-10-15,04:49:14
431,48,23,2,99780.91,199561.82,2025-10-15,23:09:26
432,116,38,5,72157.16,360785.8,2025-10-15,09:19:15
433,79,34,5,45332.54,226662.7,2025-10-15,02:11:51
434,30,19,7,68479.96,479359.72,2025-10-15,14:06:21
435,85,6,5,24559.96,122799.8,2025-10-15,12:00:51
436,27,28,2,24359.7,48719.4,2025-10-15,08:07:38
437,15,17,8,57446.93,459575.44,2025-10-15,10:42:49
438,5,33,10,53096.37,530963.7,2025-10-15,18:32:46
439,107,80,6,60756.44,364538.64,2025-10-15,11:03:40
440,101,48,7,29509.36,206565.52,2025-10-15,03:11:48
441,75,16,2,93798.94,187597.88,2025-10-15,16:23:12
442,39,61,2,13881.91,27763.82,2025-10-15,08:15:11
443,61,38,6,36039.41,216236.46,2025-10-15,04:15:52
444,38,60,7,85431.28,598018.96,2025-10-15,20:56:20
445,52,50,4,39127.92,156511.68,2025-10-15,08:30:08
446,47,45,2,55592.77,111185.54,2025-10-15,14:10:19
447,103,41,6,46786.53,280719.18,2025-10-15,11:46:22
448,36,39,10,60302.48,603024.8,2025-10-15,03:07:11
449,77,58,6,32461.08,194766.48,2025-10-15,03:55:45
