sale_id,product_id,customer_id,quantity,unit_price,total_amount,sale_date,sale_time
98040,85,67,3,63799.82,191399.46,2025-10-17,19:19:25
98041,115,35,1,61176.86,61176.86,2025-10-17,02:23:14
98042,100,119,3,62751.83,188255.49,2025-10-17,15:50:49
98043,8,16,3,56313.76,168941.28,2025-10-17,15:26:07
98044,63,6,5,13456.65,67283.25,2025-10-17,07:21:27
98045,11,22,1,87059.92,87059.92,2025-10-17,22:59:40
98046,80,30,1,69061.2,69061.2,2025-10-17,20:14:10
98047,39,3,2,13036.85,26073.7,2025-10-17,15:30:09
98048,5,116,8,3760.57,30084.56,2025-10-17,11:05:39
98049,115,7,4,77927.15,311708.6,2025-10-17,18:55:51
98050,67,48,3,38634.95,115904.85,2025-10-17,04:59:41
98051,65,69,8,73450.85,587606.8,2025-10-17,00:10:37
98052,97,83,3,29711.34,89134.02,2025-10-17,13:17:23
98053,26,30,10,48996.25,489962.5,2025-10-17,01:18:20
98054,8,16,6,36543.83,219262.98,2025-10-17,08:29:52
98055,30,123,7,30518.81,213631.67,2025-10-17,03:30:57
98056,24,78,8,37360.01,298880.08,2025-10-17,17:00:33
98057,110,126,7,70035.84,490250.88,2025-10-17,01:40:34
98058,116,114,1,99299.3,99299.3,2025-10-17,14:21:43
98059,119,19,8,58412.29,467298.32,2025-10-17,05:48:59
98060,74,73,8,64920.32,519362.56,2025-10-17,02:44:18
98061,101,41,8,65116.91,520935.28,2025-10-17,02:37:40
98062,48,125,6,68675.82,412054.92,2025-10-17,01:01:06
98063,66,25,2,11029.8,22059.6,2025-10-17,06:04:17
98064,19,145,5,56560.83,282804.15,2025-10-17,14:32:48
98065,25,60,7,49433.55,346034.85,2025-10-17,12:22:07
98066,80,41,6,31314.4,187886.4,2025-10-17,12:13:02
98067,12,9,10,1531.52,15315.2,2025-10-17,06:50:47
98068,41,61,10,26396.53,263965.3,2025-10-17,06:04:16
98069,21,42,10,81136.93,811369.3,2025-10-17,20:31:04
98070,113,12,7,52396.94,366778.58,2025-10-17,16:59:30
98071,71,116,4,77574.89,310299.56,2025-10-17,17:22:20
98072,93,70,5,21474.64,107373.2,2025-10-17,00:25:35
98073,111,142,9,88988.0,800892.0,2025-10-17,04:54:17
98074,15,18,1,35648.77,35648.77,2025-10-17,12:24:10
98075,94,147,4,3541.28,14165.12,2025-10-17,16:32:12
98076,95,82,7,26550.49,185853.43,2025-10-17,04:26:57
98077,31,13,3,48589.49,145768.47,2025-10-17,00:01:28
98078,85,64,8,9121.87,72974.96,2025-10-17,23:26:04
98079,59,142,7,90835.79,635850.53,2025-10-17,15:40:18
98080,89,7,2,71854.96,143709.92,2025-10-17,18:40:45
98081,66,32,6,10666.27,63997.62,2025-10-17,00:03:37
98082,44,7,9,98857.89,889721.01,2025-10-17,06:16:39
98083,40,107,5,89127.93,445639.65,2025-10-17,23:41:16
98084,62,36,10,59148.3,591483.0,2025-10-17,17:38:40
98085,52,30,2,19911.77,39823.54,2025-10-17,03:16:32
98086,9,100,2,98418.44,196836.88,2025-10-17,19:34:25
98087,61,148,5,31523.83,157619.15,2025-10-17,08:52:19
98088,41,75,3,13846.62,41539.86,2025-10-17,03:47:58
98089,116,9,5,3725.18,18625.9,2025-10-17,19:01:10
98090,104,145,7,93588.04,655116.28,2025-10-17,03:40:31
98091,103,23,6,42232.46,253394.76,2025-10-17,17:03:09
98092,111,1,7,2507.66,17553.62,2025-10-17,15:25:01
98093,111,58,9,78475.5,706279.5,2025-10-17,07:03:01
98094,42,53,1,75208.66,75208.66,2025-10-17,18:28:41
98095,83,12,3,31896.56,95689.68,2025-10-17,00:21:42
98096,32,34,4,33588.84,134355.36,2025-10-17,02:08:55
98097,96,98,8,66418.09,531344.72,2025-10-17,00:26:58
98098,35,59,9,42199.94,379799.46,2025-10-17,16:23:50
98099,1,126,4,6070.95,24283.8,2025-10-17,22:34:41
98100,84,137,10,20050.89,200508.9,2025-10-17,19:41:15
98101,45,95,5,76720.17,383600.85,2025-10-17,00:37:51
98102,90,93,3,64673.87,194021.61,2025-10-17,19:55:12
98103,91,53,9,87779.3,790013.7,2025-10-17,20:00:46
98104,114,47,7,7725.71,54079.97,2025-10-17,06:53:04
98105,18,20,9,41926.95,377342.55,2025-10-17,03:32:31
98106,16,50,5,80898.35,404491.75,2025-10-17,18:37:51
98107,116,91,7,43303.35,303123.45,2025-10-17,18:52:29
98108,85,33,1,66982.11,66982.11,2025-10-17,03:37:57
98109,62,75,6,80045.39,480272.34,2025-10-17,20:57:14
98110,100,127,9,24793.31,223139.79,2025-10-17,05:26:56
98111,73,118,10,74650.91,746509.1,2025-10-17,16:20:55
98112,70,117,5,74348.07,371740.35,2025-10-17,01:12:32
98113,48,30,2,96521.3,193042.6,2025-10-17,10:51:20
98114,26,12,4,27579.8,110319.2,2025-10-17,21:35:30
98115,19,99,5,75680.43,378402.15,2025-10-17,21:55:58
98116,105,116,7,49903.98,349327.86,2025-10-17,18:20:43
98117,107,119,5,84986.36,424931.8,2025-10-17,11:01:02
98118,38,36,10,78059.67,780596.7,2025-10-17,15:13:22
98119,4,96,3,62707.34,188122.02,2025-10-17,02:13:51
98120,74,26,1,2293.47,2293.47,2025-10-17,13:13:44
98121,4,119,7,99831.8,698822.6,2025-10-17,08:03:36
98122,8,129,1,82494.95,82494.95,2025-10-17,03:24:39
98123,27,94,1,55524.24,55524.24,2025-10-17,14:50:25
98124,60,88,7,32157.84,225104.88,2025-10-17,04:36:56
98125,66,131,4,53923.31,215693.24,2025-10-17,11:31:11
98126,98,14,5,52304.84,261524.2,2025-10-17,14:41:27
98127,7,104,7,89255.9,624791.3,2025-10-17,14:46:03
98128,36,53,5,56453.67,282268.35,2025-10-17,19:57:51
98129,59,122,1,63885.66,63885.66,2025-10-17,12:15:05
98130,76,54,5,45520.23,227601.15,2025-10-17,10:44:01
98131,88,92,2,20997.92,41995.84,2025-10-17,20:11:34
98132,113,16,6,72370.64,434223.84,2025-10-17,00:59:56
98133,10,126,4,67698.08,270792.32,2025-10-17,08:33:46
98134,84,120,5,65369.88,326849.4,2025-10-17,09:05:31
98135,37,34,4,30084.19,120336.76,2025-10-17,05:31:51
98136,44,104,9,84012.38,756111.42,2025-10-17,15:49:41
98137,15,112,9,64361.45,579253.05,2025-10-17,08:15:46
98138,6,44,6,85215.06,511290.36,2025-10-17,10:50:51
98139,22,32,8,32972.2,263777.6,2025-10-17,06:39:14
98140,25,22,2,71630.93,143261.86,2025-10-17,20:41:36
98141,103,116,3,13292.48,39877.44,2025-10-17,06:05:17
98142,37,95,1,29648.44,29648.44,2025-10-17,09:04:29
98143,67,115,5,68364.48,341822.4,2025-10-17,02:06:11
98144,81,80,2,48639.41,97278.82,2025-10-17,15:05:23
98145,111,56,6,98678.97,592073.82,2025-10-17,11:53:40
98146,46,145,1,9731.45,9731.45,2025-10-17,17:52:21
98147,116,90,7,75583.23,529082.61,2025-10-17,06:41:37
98148,42,103,7,53751.61,376261.27,2025-10-17,05:06:45
98149,112,4,5,87037.36,435186.8,2025-10-17,13:42:34
98150,112,63,4,67632.76,270531.04,2025-10-17,13:15:25
98151,96,120,5,75759.84,378799.2,2025-10-17,14:03:13
98152,28,109,8,18890.37,151122.96,2025-10-17,04:34:06
98153,36,137,6,11918.6,71511.6,2025-10-17,17:58:08
98154,85,60,2,13956.84,27913.68,2025-10-17,17:11:30
98155,81,62,9,11180.55,100624.95,2025-10-17,23:54:14
98156,118,45,4,73655.71,294622.84,2025-10-17,10:37:09
98157,85,33,8,90329.57,722636.56,2025-10-17,16:49:05
98158,85,128,5,84104.61,420523.05,2025-10-17,01:13:37
98159,87,23,2,87651.72,175303.44,2025-10-17,21:25:25
98160,56,142,10,91995.27,919952.7,2025-10-17,07:13:54
98161,91,48,2,8102.8,16205.6,2025-10-17,07:32:57
98162,21,2,5,18341.59,91707.95,2025-10-17,12:28:38
98163,40,47,10,95754.68,957546.8,2025-10-17,08:52:54
98164,34,55,10,33163.88,331638.8,2025-10-17,01:50:32
98165,22,92,6,93705.38,562232.28,2025-10-17,05:15:53
98166,75,86,2,4150.58,8301.16,2025-10-17,12:19:56
98167,1,18,8,49806.66,398453.28,2025-10-17,20:08:21
98168,107,32,5,33271.25,166356.25,2025-10-17,16:11:02
98169,21,61,6,27981.68,167890.08,2025-10-17,08:11:27
98170,55,45,8,3490.17,27921.36,2025-10-17,00:08:45
98171,94,126,8,65164.14,521313.12,2025-10-17,06:41:38
98172,71,104,8,1242.76,9942.08,2025-10-17,14:40:32
98173,103,100,6,82742.06,496452.36,2025-10-17,07:27:49
98174,56,86,7,62676.6,438736.2,2025-10-17,11:12:50
98175,77,134,7,95316.33,667214.31,2025-10-17,13:50:46
98176,95,4,9,86136.16,775225.44,2025-10-17,22:55:49
98177,90,18,8,32950.29,263602.32,2025-10-17,03:41:38
98178,43,34,6,46410.18,278461.08,2025-10-17,21:25:07
98179,93,125,8,26409.41,211275.28,2025-10-17,22:51:41
98180,43,16,5,29625.07,148125.35,2025-10-17,18:43:59
98181,107,22,1,3028.18,3028.18,2025-10-17,09:37:01
98182,103,5,3,50151.84,150455.52,2025-10-17,07:31:30
98183,58,127,1,10521.78,10521.78,2025-10-17,09:14:46
98184,98,135,1,35719.6,35719.6,2025-10-17,11:40:07
98185,89,143,5,36880.86,184404.3,2025-10-17,23:07:43
98186,66,24,7,71171.09,498197.63,2025-10-17,10:26:56
98187,24,70,1,88341.54,88341.54,2025-10-17,14:59:11
98188,64,120,8,78794.0,630352.0,2025-10-17,00:37:35
98189,29,70,1,42049.26,42049.26,2025-10-17,23:22:46
98190,70,97,9,22430.27,201872.43,2025-10-17,09:19:12
98191,115,130,6,13028.33,78169.98,2025-10-17,04:48:36
98192,23,20,9,75561.81,680056.29,2025-10-17,07:47:38
98193,94,35,3,33556.39,100669.17,2025-10-17,19:48:56
98194,93,79,1,31164.35,31164.35,2025-10-17,21:48:53
98195,37,38,1,59893.06,59893.06,2025-10-17,13:23:32
98196,69,38,8,1650.86,13206.88,2025-10-17,17:50:35
98197,101,92,2,7702.07,15404.14,2025-10-17,22:13:07
98198,46,60,7,41714.13,291998.91,2025-10-17,03:46:04
98199,50,32,6,3759.26,22555.56,2025-10-17,23:54:07
98200,86,3,2,96010.96,192021.92,2025-10-17,07:12:45
98201,113,27,6,73308.76,439852.56,2025-10-17,15:18:46
98202,31,90,7,85373.48,597614.36,2025-10-17,15:17:37
98203,14,43,3,53532.06,160596.18,2025-10-17,05:56:18
98204,7,130,1,79771.17,79771.17,2025-10-17,22:39:35
98205,49,79,10,35433.33,354333.3,2025-10-17,05:27:17
98206,83,65,8,57931.18,463449.44,2025-10-17,07:12:23
98207,33,48,6,90510.85,543065.1,2025-10-17,04:50:34
98208,88,70,10,4883.15,48831.5,2025-10-17,05:52:36
98209,95,107,1,96888.52,96888.52,2025-10-17,13:58:25
98210,89,100,1,19703.2,19703.2,2025-10-17,23:20:53
98211,38,2,5,78315.07,391575.35,2025-10-17,03:51:00
98212,50,134,9,19602.65,176423.85,2025-10-17,07:07:39
98213,69,62,6,52915.66,317493.96,2025-10-17,04:18:33
98214,37,4,4,8488.38,33953.52,2025-10-17,11:20:39
98215,81,2,9,24573.17,221158.53,2025-10-17,18:45:46
98216,99,126,9,64542.51,580882.59,2025-10-17,08:28:50
98217,95,9,8,22318.47,178547.76,2025-10-17,20:04:30
98218,1,106,8,7397.42,59179.36,2025-10-17,20:30:08
98219,52,137,2,66940.59,133881.18,2025-10-17,21:37:29
98220,78,132,9,14695.26,132257.34,2025-10-17,02:33:25
98221,63,21,3,49124.06,147372.18,2025-10-17,10:33:13
98222,112,87,3,71386.43,214159.29,2025-10-17,17:25:48
98223,4,44,1,68460.93,68460.93,2025-10-17,09:53:29
98224,28,120,6,14579.34,87476.04,2025-10-17,08:45:14
98225,6,4,1,25108.51,25108.51,2025-10-17,03:59:12
98226,45,108,2,8614.28,17228.56,2025-10-17,20:20:25
98227,59,90,1,44451.15,44451.15,2025-10-17,10:10:41
98228,8,12,6,52043.25,312259.5,2025-10-17,04:39:22
98229,31,34,6,89581.15,537486.9,2025-10-17,14:45:34
98230,20,93,6,69202.04,415212.24,2025-10-17,14:59:19
98231,93,91,3,50238.33,150714.99,2025-10-17,19:06:51
98232,102,70,8,42687.4,341499.2,2025-10-17,20:47:02
98233,62,75,6,97785.67,586714.02,2025-10-17,05:55:52
98234,71,149,7,14923.98,104467.86,2025-10-17,00:01:31
98235,41,3,3,47273.22,141819.66,2025-10-17,10:33:42
98236,40,60,2,95935.02,191870.04,2025-10-17,05:46:30
98237,43,82,6,47080.07,282480.42,2025-10-17,03:39:09
98238,12,89,1,40159.59,40159.59,2025-10-17,08:00:30
98239,98,114,8,10583.26,84666.08,2025-10-17,11:29:26
98240,13,36,10,79199.74,791997.4,2025-10-17,07:38:04
98241,116,60,9,89481.62,805334.58,2025-10-17,18:12:27
98242,112,90,5,9788.06,48940.3,2025-10-17,03:49:13
98243,90,37,2,38860.0,77720.0,2025-10-17,03:33:19
98244,105,110,1,53177.83,53177.83,2025-10-17,09:15:32
98245,66,72,10,46544.81,465448.1,2025-10-17,02:28:46
98246,18,36,1,64255.12,64255.12,2025-10-17,10:06:31
98247,86,70,5,13523.9,67619.5,2025-10-17,02:13:27
98248,58,28,9,2071.87,18646.83,2025-10-17,20:07:43
98249,16,101,1,90157.91,90157.91,2025-10-17,10:05:40
98250,47,106,4,75711.94,302847.76,2025-10-17,14:50:43
98251,54,84,1,21754.15,21754.15,2025-10-17,14:58:53
98252,50,71,6,97098.04,582588.24,2025-10-17,15:01:14
98253,53,21,3,67656.26,202968.78,2025-10-17,18:01:39
98254,84,17,7,12494.8,87463.6,2025-10-17,21:19:49
98255,41,74,2,84922.21,169844.42,2025-10-17,06:05:20
98256,69,109,7,46740.74,327185.18,2025-10-17,18:14:08
98257,25,42,10,97758.84,977588.4,2025-10-17,22:04:27
98258,38,55,7,35476.98,248338.86,2025-10-17,23:04:31
98259,4,120,9,91612.29,824510.61,2025-10-17,11:36:37
98260,63,18,2,80227.06,160454.12,2025-10-17,00:13:57
98261,43,120,7,82276.91,575938.37,2025-10-17,07:40:45
98262,32,70,2,43275.31,86550.62,2025-10-17,02:20:14
98263,41,72,3,45158.7,135476.1,2025-10-17,04:43:06
98264,101,19,6,11022.73,66136.38,2025-10-17,01:46:15
98265,17,93,8,2001.73,16013.84,2025-10-17,20:43:57
98266,7,115,2,80508.24,161016.48,2025-10-17,09:06:26
98267,64,88,5,26088.34,130441.7,2025-10-17,00:42:50
98268,20,6,8,83388.37,667106.96,2025-10-17,04:22:29
98269,10,21,5,10309.55,51547.75,2025-10-17,20:14:32
98270,23,122,10,91578.35,915783.5,2025-10-17,09:06:43
98271,74,54,2,71242.57,142485.14,2025-10-17,17:50:39
98272,42,141,7,82339.56,576376.92,2025-10-17,06:14:06
98273,61,115,4,37352.44,149409.76,2025-10-17,09:53:48
98274,33,125,3,85130.51,255391.53,2025-10-17,12:19:51
98275,69,119,2,47818.55,95637.1,2025-10-17,12:52:37
98276,101,20,1,56185.19,56185.19,2025-10-17,04:41:41
98277,55,82,10,78832.82,788328.2,2025-10-17,23:01:11
98278,17,131,9,37504.83,337543.47,2025-10-17,03:11:43
98279,105,102,10,9664.41,96644.1,2025-10-17,05:57:28
98280,35,61,7,21753.32,152273.24,2025-10-17,10:14:38
98281,38,30,3,86801.49,260404.47,2025-10-17,01:54:44
98282,86,137,9,96776.39,870987.51,2025-10-17,01:00:58
98283,64,147,1,16918.25,16918.25,2025-10-17,13:29:49
98284,120,50,6,33037.43,198224.58,2025-10-17,23:40:58
98285,83,20,6,52648.04,315888.24,2025-10-17,17:53:46
98286,56,86,8,3123.48,24987.84,2025-10-17,20:52:40
98287,88,12,9,37041.96,333377.64,2025-10-17,15:32:58
98288,111,133,4,38665.93,154663.72,2025-10-17,12:59:47
98289,102,67,9,70445.11,634005.99,2025-10-17,16:10:03
98290,100,85,9,95289.82,857608.38,2025-10-17,06:48:28
98291,8,79,7,69170.05,484190.35,2025-10-17,12:41:31
98292,75,18,5,49669.35,248346.75,2025-10-17,20:31:35
98293,120,9,4,21068.2,84272.8,2025-10-17,00:32:28
98294,116,100,10,55823.43,558234.3,2025-10-17,18:33:16
98295,55,71,8,92342.27,738738.16,2025-10-17,15:34:10
98296,18,71,7,33570.27,234991.89,2025-10-17,04:47:26
98297,34,27,9,94703.42,852330.78,2025-10-17,13:54:07
98298,59,129,7,23131.21,161918.47,2025-10-17,19:01:00
98299,62,20,1,73098.46,73098.46,2025-10-17,04:12:41
98300,6,92,7,94239.49,659676.43,2025-10-17,17:33:17
98301,103,25,8,71336.94,570695.52,2025-10-17,14:32:17
98302,71,149,7,68917.93,482425.51,2025-10-17,03:46:20
98303,63,49,1,51061.19,51061.19,2025-10-17,09:11:56
98304,57,99,1,61095.98,61095.98,2025-10-17,10:37:13
98305,114,40,2,47209.98,94419.96,2025-10-17,18:59:05
98306,21,27,7,72643.71,508505.97,2025-10-17,08:53:22
98307,12,30,10,94888.22,948882.2,2025-10-17,06:45:52
98308,96,101,1,3780.55,3780.55,2025-10-17,16:09:29
98309,35,5,10,52290.67,522906.7,2025-10-17,21:14:17
98310,100,146,3,5316.47,15949.41,2025-10-17,09:57:21
98311,24,148,6,86984.44,521906.64,2025-10-17,00:33:19
98312,55,27,2,91594.75,183189.5,2025-10-17,01:34:18
98313,93,83,1,70550.48,70550.48,2025-10-17,09:59:27
98314,107,108,10,73399.27,733992.7,2025-10-17,13:03:53
98315,53,52,4,12962.88,51851.52,2025-10-17,22:17:32
98316,19,14,9,94965.54,854689.86,2025-10-17,10:32:26
98317,91,21,10,33169.45,331694.5,2025-10-17,02:44:22
98318,3,116,9,45008.89,405080.01,2025-10-17,03:57:46
98319,61,28,1,69387.23,69387.23,2025-10-17,14:40:35
98320,84,63,4,38461.98,153847.92,2025-10-17,17:07:43
98321,103,13,8,60554.63,484437.04,2025-10-17,01:52:57
98322,16,67,5,29605.01,148025.05,2025-10-17,15:26:39
98323,8,149,4,84673.32,338693.28,2025-10-17,14:50:31
98324,21,6,2,2634.45,5268.9,2025-10-17,20:18:09
98325,14,36,3,74493.45,223480.35,2025-10-17,15:34:06
98326,45,90,9,7517.14,67654.26,2025-10-17,06:50:22
98327,32,49,6,33079.38,198476.28,2025-10-17,05:41:44
98328,52,121,4,87078.74,348314.96,2025-10-17,10:43:33
98329,112,53,2,52295.8,104591.6,2025-10-17,22:43:16
98330,41,43,3,49124.44,147373.32,2025-10-17,14:15:12
98331,26,34,4,46468.82,185875.28,2025-10-17,23:57:49
98332,31,50,6,79361.24,476167.44,2025-10-17,15:32:24
98333,67,16,1,56360.98,56360.98,2025-10-17,09:01:05
98334,115,146,4,8459.58,33838.32,2025-10-17,07:04:38
98335,98,97,4,29467.64,117870.56,2025-10-17,11:07:30
98336,116,45,7,21633.84,151436.88,2025-10-17,05:11:22
98337,59,41,3,41357.59,124072.77,2025-10-17,04:52:40
98338,94,79,10,15850.58,158505.8,2025-10-17,02:05:58
98339,105,41,10,86188.3,861883.0,2025-10-17,13:48:48
98340,16,150,4,25181.85,100727.4,2025-10-17,14:58:24
98341,82,94,6,76213.26,457279.56,2025-10-17,14:36:25
98342,26,42,3,81470.05,244410.15,2025-10-17,04:19:12
98343,33,69,5,9255.86,46279.3,2025-10-17,02:04:36
98344,24,137,5,47558.63,237793.15,2025-10-17,04:51:36
98345,31,104,8,99416.43,795331.44,2025-10-17,19:02:05
98346,41,145,10,19412.05,194120.5,2025-10-17,00:04:03
98347,23,142,4,30145.88,120583.52,2025-10-17,22:46:22
98348,43,75,9,65328.9,587960.1,2025-10-17,03:44:09
98349,23,131,1,85303.92,85303.92,2025-10-17,11:38:22
98350,83,127,1,49842.64,49842.64,2025-10-17,13:27:33
98351,74,133,7,48406.87,338848.09,2025-10-17,19:12:17
98352,119,57,10,80500.92,805009.2,2025-10-17,20:59:09
98353,17,143,8,63944.13,511553.04,2025-10-17,08:04:17
98354,46,109,8,83665.42,669323.36,2025-10-17,15:12:20
98355,6,131,1,53254.17,53254.17,2025-10-17,01:38:47
98356,36,36,9,77328.57,695957.13,2025-10-17,11:07:36
98357,65,5,2,8594.02,17188.04,2025-10-17,18:49:18
98358,88,137,6,11827.9,70967.4,2025-10-17,06:37:39
98359,53,111,9,78803.33,709229.97,2025-10-17,21:06:23
98360,102,50,8,5154.48,41235.84,2025-10-17,17:48:05
98361,77,73,9,17691.63,159224.67,2025-10-17,07:12:04
98362,83,40,1,86715.34,86715.34,2025-10-17,02:53:08
98363,91,42,10,73167.35,731673.5,2025-10-17,12:55:30
98364,102,109,6,70369.36,422216.16,2025-10-17,19:39:39
98365,58,52,9,12739.74,114657.66,2025-10-17,20:01:13
98366,114,102,1,29227.13,29227.13,2025-10-17,20:39:37
98367,115,67,3,88912.49,266737.47,2025-10-17,08:31:51
98368,117,80,4,69317.0,277268.0,2025-10-17,11:07:36
98369,84,40,3,36773.92,110321.76,2025-10-17,19:12:58
98370,85,77,3,21520.88,64562.64,2025-10-17,00:19:13
98371,43,147,3,26033.2,78099.6,2025-10-17,18:48:01
98372,62,90,1,42224.1,42224.1,2025-10-17,02:14:10
98373,70,128,4,13158.88,52635.52,2025-10-17,23:10:25
98374,116,25,2,7983.73,15967.46,2025-10-17,10:23:40
98375,80,14,2,75213.43,150426.86,2025-10-17,02:39:06
98376,78,42,10,11266.8,112668.0,2025-10-17,01:32:42
98377,33,57,2,52135.94,104271.88,2025-10-17,09:48:19
98378,10,69,10,53545.25,535452.5,2025-10-17,20:41:40
98379,83,50,10,3028.29,30282.9,2025-10-17,18:45:31
98380,36,111,9,37520.86,337687.74,2025-10-17,01:14:11
98381,86,31,9,40976.1,368784.9,2025-10-17,15:22:39
98382,53,65,4,49802.13,199208.52,2025-10-17,03:29:18
98383,116,58,3,7586.37,22759.11,2025-10-17,10:59:41
98384,55,132,8,76810.56,614484.48,2025-10-17,11:28:25
98385,19,112,9,81283.63,731552.67,2025-10-17,15:08:53
98386,92,13,6,5201.28,31207.68,2025-10-17,08:45:54
98387,7,29,6,2154.49,12926.94,2025-10-17,16:22:06
98388,31,128,2,55799.47,111598.94,2025-10-17,19:27:47
98389,75,133,5,34998.87,174994.35,2025-10-17,04:03:08
98390,84,135,2,82178.52,164357.04,2025-10-17,23:01:51
98391,37,22,7,16398.22,114787.54,2025-10-17,12:11:39
98392,45,75,2,45595.43,91190.86,2025-10-17,23:00:02
98393,4,102,1,21775.22,21775.22,2025-10-17,06:17:27
98394,93,113,8,65873.3,526986.4,2025-10-17,06:45:45
98395,101,143,3,96267.45,288802.35,2025-10-17,23:10:12
98396,96,118,1,97406.22,97406.22,2025-10-17,07:57:57
98397,20,47,2,58914.08,117828.16,2025-10-17,13:33:46
98398,79,71,9,1341.27,12071.43,2025-10-17,18:05:53
98399,55,109,1,67109.64,67109.64,2025-10-17,19:22:47
98400,4,8,2,21708.8,43417.6,2025-10-17,09:02:26
98401,63,42,6,32874.95,197249.7,2025-10-17,01:21:54
98402,3,31,1,34483.32,34483.32,2025-10-17,14:07:04
98403,39,17,2,50531.42,101062.84,2025-10-17,09:48:19
98404,118,117,6,15278.54,91671.24,2025-10-17,10:35:29
98405,91,98,7,74451.58,521161.06,2025-10-17,05:27:05
98406,27,80,5,55020.92,275104.6,2025-10-17,19:39:39
98407,15,37,4,1772.27,7089.08,2025-10-17,11:54:33
98408,48,49,9,91966.63,827699.67,2025-10-17,00:54:55
98409,34,48,5,38345.97,191729.85,2025-10-17,20:36:22
98410,97,12,5,52983.92,264919.6,2025-10-17,00:25:32
98411,41,47,2,46592.58,93185.16,2025-10-17,00:10:22
98412,97,60,9,3706.14,33355.26,2025-10-17,09:31:30
98413,107,131,6,47675.74,286054.44,2025-10-17,04:42:20
98414,82,32,8,28982.2,231857.6,2025-10-17,11:35:14
98415,46,61,6,67748.22,406489.32,2025-10-17,07:37:36
98416,18,131,5,76571.28,382856.4,2025-10-17,23:45:58
98417,97,60,7,92454.0,647178.0,2025-10-17,21:47:02
98418,22,31,1,79788.71,79788.71,2025-10-17,11:59:56
98419,112,138,10,51650.99,516509.9,2025-10-17,09:35:02
98420,48,12,9,34519.22,310672.98,2025-10-17,10:02:17
98421,14,140,10,92972.93,929729.3,2025-10-17,04:00:37
98422,21,60,6,32655.31,195931.86,2025-10-17,15:36:24
98423,81,60,8,84984.17,679873.36,2025-10-17,19:09:14
98424,115,122,1,70865.96,70865.96,2025-10-17,20:22:52
98425,83,77,5,21980.45,109902.25,2025-10-17,16:59:56
98426,67,99,3,6670.54,20011.62,2025-10-17,08:50:45
98427,69,106,1,44625.91,44625.91,2025-10-17,04:38:54
98428,103,10,1,59177.04,59177.04,2025-10-17,16:00:25
98429,78,130,3,68488.91,205466.73,2025-10-17,12:47:16
98430,57,107,4,21433.29,85733.16,2025-10-17,10:01:25
98431,71,26,4,23352.3,93409.2,2025-10-17,15:50:23
98432,22,103,8,20815.65,166525.2,2025-10-17,03:07:27
98433,32,84,5,36253.39,181266.95,2025-10-17,12:20:45
98434,92,33,5,60882.73,304413.65,2025-10-17,07:31:34
98435,59,50,8,88096.87,704774.96,2025-10-17,04:45:47
