sale_id,product_id,customer_id,quantity,unit_price,total_amount,sale_date,sale_time
53049,42,20,2,30613.26,61226.52,2025-10-17,09:40:14
53050,4,79,8,74939.7,599517.6,2025-10-17,02:25:23
53051,36,43,7,56344.77,394413.39,2025-10-17,18:44:05
53052,67,71,8,34125.26,273002.08,2025-10-17,02:59:58
53053,87,40,7,85336.37,597354.59,2025-10-17,18:24:32
53054,51,58,10,19435.76,194357.6,2025-10-17,10:05:51
53055,40,80,8,90150.44,721203.52,2025-10-17,07:21:23
53056,27,6,6,41528.58,249171.48,2025-10-17,13:11:36
53057,11,54,6,12536.21,75217.26,2025-10-17,01:50:01
53058,64,5,2,88336.49,176672.98,2025-10-17,03:48:59
53059,118,78,9,6808.43,61275.87,2025-10-17,18:53:17
53060,72,22,4,81672.29,326689.16,2025-10-17,22:47:39
53061,51,9,2,13018.71,26037.42,2025-10-17,01:45:52
53062,18,65,8,83076.88,664615.04,2025-10-17,13:32:57
53063,52,33,8,75051.29,600410.32,2025-10-17,01:24:48
53064,88,48,6,1961.01,11766.06,2025-10-17,23:10:05
53065,98,18,9,17382.29,156440.61,2025-10-17,09:10:42
53066,3,78,4,49575.6,198302.4,2025-10-17,07:20:04
53067,108,76,1,41385.3,41385.3,2025-10-17,15:01:45
53068,45,40,6,21683.55,130101.3,2025-10-17,04:21:11
53069,29,43,3,55205.65,165616.95,2025-10-17,11:57:05
53070,20,44,3,41697.23,125091.69,2025-10-17,22:12:19
53071,90,1,8,3866.52,30932.16,2025-10-17,14:21:28
53072,29,64,9,2914.55,26230.95,2025-10-17,11:49:14
53073,12,79,2,63477.28,126954.56,2025-10-17,15:15:17
53074,14,34,1,60822.67,60822.67,2025-10-17,17:06:18
53075,104,36,6,88331.12,529986.72,2025-10-17,21:20:15
53076,50,28,6,42197.3,253183.8,2025-10-17,02:46:38
53077,116,60,9,46515.85,418642.65,2025-10-17,13:57:53
53078,26,7,3,57180.48,171541.44,2025-10-17,12:48:28
53079,97,35,6,5609.65,33657.9,2025-10-17,16:26:31
53080,25,69,10,47889.7,478897.0,2025-10-17,14:34:05
53081,32,26,4,75220.65,300882.6,2025-10-17,21:09:44
53082,14,56,8,78214.97,625719.76,2025-10-17,16:09:35
53083,105,75,4,87471.34,349885.36,2025-10-17,20:33:38
53084,84,29,4,99159.6,396638.4,2025-10-17,07:43:35
53085,71,40,2,30488.43,60976.86,2025-10-17,11:33:03
53086,4,53,2,43814.73,87629.46,2025-10-17,02:09:53
53087,82,3,1,85019.35,85019.35,2025-10-17,01:13:56
53088,101,20,7,27237.11,190659.77,2025-10-17,14:00:32
53089,2,62,9,85148.74,766338.66,2025-10-17,07:15:18
53090,113,47,4,43055.85,172223.4,2025-10-17,02:25:28
53091,52,77,7,77378.6,541650.2,2025-10-17,04:51:33
53092,100,15,2,21435.78,42871.56,2025-10-17,19:24:35
53093,2,73,6,99102.29,594613.74,2025-10-17,15:37:55
53094,80,67,2,65581.68,131163.36,2025-10-17,06:26:36
53095,18,58,3,58244.04,174732.12,2025-10-17,12:11:52
53096,8,52,7,90329.62,632307.34,2025-10-17,05:50:01
53097,8,37,10,71209.0,712090.0,2025-10-17,17:22:28
53098,57,62,6,16153.94,96923.64,2025-10-17,20:25:01
53099,70,60,3,5231.14,15693.42,2025-10-17,20:33:39
53100,29,53,2,95551.13,191102.26,2025-10-17,01:22:32
53101,101,72,10,7323.79,73237.9,2025-10-17,02:44:14
53102,27,46,10,82134.53,821345.3,2025-10-17,18:34:23
53103,88,8,7,1295.22,9066.54,2025-10-17,02:00:14
53104,41,5,4,57785.81,231143.24,2025-10-17,03:26:22
53105,55,48,7,91863.16,643042.12,2025-10-17,18:36:50
53106,71,68,5,54990.23,274951.15,2025-10-17,11:08:24
53107,74,37,3,67922.92,203768.76,2025-10-17,00:45:51
53108,93,17,9,93755.68,843801.12,2025-10-17,00:19:52
53109,45,36,3,26770.89,80312.67,2025-10-17,12:06:18
53110,84,67,1,78493.58,78493.58,2025-10-17,05:02:21
53111,113,39,7,73705.66,515939.62,2025-10-17,11:39:13
53112,119,76,1,65862.04,65862.04,2025-10-17,03:22:32
53113,1,10,3,85599.76,256799.28,2025-10-17,19:26:58
53114,13,72,6,42892.86,257357.16,2025-10-17,09:57:54
53115,28,60,4,57395.19,229580.76,2025-10-17,00:23:34
53116,48,74,10,98023.17,980231.7,2025-10-17,13:06:39
53117,106,54,10,53216.9,532169.0,2025-10-17,05:50:01
53118,90,75,10,31527.37,315273.7,2025-10-17,12:51:59
53119,34,44,1,76282.15,76282.15,2025-10-17,21:02:26
53120,30,67,6,55835.79,335014.74,2025-10-17,07:27:22
53121,11,28,7,45193.93,316357.51,2025-10-17,11:02:11
53122,4,78,2,59639.26,119278.52,2025-10-17,09:41:08
53123,106,30,1,36753.75,36753.75,2025-10-17,16:55:22
53124,111,22,8,46109.6,368876.8,2025-10-17,21:51:37
53125,41,48,9,57608.54,518476.86,2025-10-17,06:57:18
53126,24,20,4,44786.86,179147.44,2025-10-17,04:24:32
53127,116,80,9,29661.93,266957.37,2025-10-17,19:03:10
53128,110,34,3,14872.26,44616.78,2025-10-17,13:08:53
53129,117,20,10,30951.64,309516.4,2025-10-17,07:44:29
53130,64,30,4,85211.03,340844.12,2025-10-17,20:30:01
53131,59,12,9,39400.91,354608.19,2025-10-17,01:04:22
53132,39,23,8,31459.9,251679.2,2025-10-17,05:15:26
53133,96,14,8,1104.09,8832.72,2025-10-17,16:29:17
53134,112,42,10,94749.5,947495.0,2025-10-17,17:36:42
53135,58,37,9,99714.44,897429.96,2025-10-17,01:40:27
53136,3,18,1,42873.68,42873.68,2025-10-17,09:33:02
53137,31,62,9,96306.44,866757.96,2025-10-17,11:37:32
53138,42,7,3,19801.7,59405.1,2025-10-17,01:49:23
53139,116,53,4,35883.4,143533.6,2025-10-17,14:34:02
53140,105,66,10,69744.37,697443.7,2025-10-17,19:26:06
53141,11,20,1,30112.86,30112.86,2025-10-17,02:45:09
53142,16,9,8,79905.77,639246.16,2025-10-17,18:06:37
53143,80,28,10,79075.92,790759.2,2025-10-17,21:34:29
53144,16,76,3,65514.04,196542.12,2025-10-17,21:03:25
53145,55,65,8,48779.55,390236.4,2025-10-17,03:03:07
53146,41,50,7,25536.92,178758.44,2025-10-17,03:22:42
53147,74,22,10,86246.03,862460.3,2025-10-17,09:09:47
53148,60,2,5,30710.08,153550.4,2025-10-17,02:57:45
53149,28,10,9,6913.79,62224.11,2025-10-17,09:16:34
53150,102,78,1,84288.23,84288.23,2025-10-17,13:58:09
53151,78,63,10,76493.63,764936.3,2025-10-17,19:04:24
53152,78,62,10,40268.04,402680.4,2025-10-17,22:32:30
53153,82,53,4,39577.41,158309.64,2025-10-17,17:38:40
53154,21,27,3,9892.03,29676.09,2025-10-17,01:03:04
53155,23,7,3,20693.34,62080.02,2025-10-17,16:59:06
53156,77,72,5,60227.88,301139.4,2025-10-17,06:31:50
53157,23,46,9,19686.65,177179.85,2025-10-17,18:04:51
53158,7,28,3,90205.44,270616.32,2025-10-17,08:25:40
53159,45,29,6,63967.43,383804.58,2025-10-17,20:31:32
53160,119,60,10,92609.44,926094.4,2025-10-17,16:56:11
53161,69,45,8,30537.63,244301.04,2025-10-17,07:06:51
53162,39,79,7,72880.11,510160.77,2025-10-17,04:25:22
53163,41,43,7,89687.01,627809.07,2025-10-17,05:07:53
53164,68,68,6,50183.02,301098.12,2025-10-17,06:11:57
53165,110,13,10,92793.1,927931.0,2025-10-17,02:50:12
53166,27,38,5,25824.95,129124.75,2025-10-17,06:34:30
53167,54,79,6,92154.45,552926.7,2025-10-17,23:59:27
53168,49,79,5,41247.42,206237.1,2025-10-17,12:22:40
53169,6,2,2,41099.73,82199.46,2025-10-17,11:58:49
53170,8,14,4,68230.71,272922.84,2025-10-17,03:06:18
53171,113,58,2,40950.15,81900.3,2025-10-17,18:05:47
53172,45,49,8,76809.25,614474.0,2025-10-17,22:24:35
53173,45,38,6,41292.79,247756.74,2025-10-17,05:39:14
53174,85,62,1,82476.67,82476.67,2025-10-17,17:45:24
53175,62,64,10,46529.35,465293.5,2025-10-17,15:57:52
53176,11,2,1,84059.17,84059.17,2025-10-17,20:05:42
53177,115,50,4,75401.97,301607.88,2025-10-17,22:01:39
53178,72,60,10,16144.53,161445.3,2025-10-17,02:26:08
53179,12,37,5,78000.36,390001.8,2025-10-17,18:10:48
53180,49,16,10,64240.77,642407.7,2025-10-17,07:32:02
53181,21,8,7,37719.75,264038.25,2025-10-17,09:32:52
53182,13,30,3,76169.98,228509.94,2025-10-17,16:36:09
53183,36,39,9,9267.24,83405.16,2025-10-17,00:01:42
53184,55,39,1,76858.0,76858.0,2025-10-17,12:36:50
53185,59,27,10,19741.23,197412.3,2025-10-17,14:30:24
53186,51,70,3,35112.04,105336.12,2025-10-17,01:57:08
53187,95,4,1,25117.65,25117.65,2025-10-17,08:11:44
53188,9,71,10,36023.47,360234.7,2025-10-17,00:26:36
53189,106,5,9,9759.8,87838.2,2025-10-17,02:35:10
53190,34,48,1,19099.78,19099.78,2025-10-17,04:56:39
53191,120,11,1,14873.21,14873.21,2025-10-17,16:33:07
53192,80,33,10,92730.51,927305.1,2025-10-17,06:42:28
53193,115,36,10,91793.52,917935.2,2025-10-17,22:43:15
53194,2,30,5,66879.1,334395.5,2025-10-17,13:43:07
53195,110,80,4,48682.16,194728.64,2025-10-17,03:31:24
53196,116,13,4,40623.77,162495.08,2025-10-17,23:08:27
53197,72,23,9,21321.26,191891.34,2025-10-17,07:12:38
53198,93,17,6,94300.8,565804.8,2025-10-17,03:08:33
53199,97,15,10,84649.55,846495.5,2025-10-17,19:26:54
53200,35,42,9,66923.79,602314.11,2025-10-17,16:19:26
53201,17,37,10,90959.95,909599.5,2025-10-17,04:31:22
53202,80,70,4,13789.96,55159.84,2025-10-17,23:20:55
53203,66,66,3,55381.33,166143.99,2025-10-17,08:36:17
53204,92,29,9,62379.24,561413.16,2025-10-17,22:05:31
53205,5,70,7,3733.96,26137.72,2025-10-17,05:27:33
53206,102,43,4,75650.8,302603.2,2025-10-17,09:18:33
53207,34,34,6,58781.21,352687.26,2025-10-17,17:26:20
53208,104,17,3,13096.75,39290.25,2025-10-17,17:56:25
53209,100,5,1,80897.2,80897.2,2025-10-17,10:29:12
53210,60,73,1,1393.12,1393.12,2025-10-17,09:36:14
53211,5,9,1,3809.79,3809.79,2025-10-17,06:47:31
53212,48,70,8,98555.11,788440.88,2025-10-17,04:50:28
53213,97,18,4,8670.83,34683.32,2025-10-17,03:24:43
53214,119,7,4,63695.62,254782.48,2025-10-17,14:59:36
53215,2,28,5,60927.5,304637.5,2025-10-17,19:29:30
53216,94,15,1,22333.16,22333.16,2025-10-17,04:24:12
53217,37,38,2,17476.33,34952.66,2025-10-17,23:49:34
53218,88,59,4,92312.07,369248.28,2025-10-17,08:41:48
53219,68,26,7,42980.16,300861.12,2025-10-17,22:27:16
53220,21,34,6,62615.13,375690.78,2025-10-17,10:58:52
53221,79,11,5,16597.67,82988.35,2025-10-17,11:11:27
53222,34,61,10,22020.84,220208.4,2025-10-17,17:20:01
53223,53,37,1,58185.63,58185.63,2025-10-17,17:31:15
53224,14,11,9,54556.93,491012.37,2025-10-17,15:51:37
53225,42,15,2,37335.48,74670.96,2025-10-17,17:33:33
53226,109,78,7,87916.68,615416.76,2025-10-17,08:47:51
53227,38,11,2,25493.57,50987.14,2025-10-17,07:38:41
53228,19,48,10,57936.39,579363.9,2025-10-17,03:28:17
53229,54,63,6,89273.77,535642.62,2025-10-17,19:00:06
53230,11,53,5,88456.3,442281.5,2025-10-17,18:09:23
53231,105,75,3,57139.98,171419.94,2025-10-17,08:29:21
53232,78,65,6,84230.01,505380.06,2025-10-17,03:16:32
53233,93,37,9,96945.67,872511.03,2025-10-17,08:22:30
53234,77,74,10,29024.97,290249.7,2025-10-17,08:27:13
53235,56,19,5,81733.46,408667.3,2025-10-17,20:33:30
53236,108,44,10,19782.78,197827.8,2025-10-17,07:17:27
53237,98,4,7,54004.89,378034.23,2025-10-17,09:29:38
53238,35,42,5,54071.68,270358.4,2025-10-17,01:58:16
53239,2,64,9,85021.77,765195.93,2025-10-17,22:28:54
53240,13,6,8,29877.17,239017.36,2025-10-17,05:15:17
53241,95,39,6,94944.34,569666.04,2025-10-17,10:56:16
53242,107,63,1,26381.88,26381.88,2025-10-17,20:06:39
53243,92,77,5,54575.99,272879.95,2025-10-17,08:21:18
53244,110,78,8,66242.2,529937.6,2025-10-17,19:32:32
53245,17,75,2,80405.53,160811.06,2025-10-17,05:40:59
53246,14,33,8,14439.63,115517.04,2025-10-17,00:23:23
53247,43,52,2,59344.27,118688.54,2025-10-17,08:34:25
53248,41,37,10,2760.51,27605.1,2025-10-17,01:04:25
53249,9,43,1,54480.08,54480.08,2025-10-17,22:54:37
53250,97,19,3,80987.88,242963.64,2025-10-17,12:38:34
53251,62,30,6,23901.3,143407.8,2025-10-17,22:23:52
53252,10,29,9,92730.33,834572.97,2025-10-17,23:20:47
53253,8,49,3,82244.2,246732.6,2025-10-17,13:34:07
53254,3,65,1,95159.16,95159.16,2025-10-17,05:08:44
53255,21,37,6,44890.87,269345.22,2025-10-17,06:46:45
53256,80,31,7,92116.39,644814.73,2025-10-17,21:26:15
53257,95,14,10,77012.22,770122.2,2025-10-17,23:08:22
53258,34,33,6,87187.72,523126.32,2025-10-17,01:48:32
53259,75,7,9,85740.87,771667.83,2025-10-17,09:59:04
53260,54,32,5,37033.43,185167.15,2025-10-17,05:19:24
53261,64,52,10,98414.63,984146.3,2025-10-17,03:13:07
53262,56,40,10,66028.82,660288.2,2025-10-17,03:26:28
53263,66,1,7,48232.24,337625.68,2025-10-17,18:43:34
53264,114,71,5,23303.97,116519.85,2025-10-17,19:51:06
53265,62,15,2,21342.07,42684.14,2025-10-17,05:15:11
53266,101,18,3,13853.54,41560.62,2025-10-17,02:01:55
53267,38,46,8,76990.59,615924.72,2025-10-17,02:43:48
53268,105,56,2,23374.91,46749.82,2025-10-17,04:05:28
53269,23,64,1,73875.66,73875.66,2025-10-17,17:49:37
53270,4,41,7,23689.77,165828.39,2025-10-17,22:10:00
53271,79,17,1,28281.65,28281.65,2025-10-17,14:32:47
53272,49,18,6,19681.66,118089.96,2025-10-17,16:47:41
53273,108,43,4,54844.82,219379.28,2025-10-17,22:55:16
53274,63,39,2,78105.88,156211.76,2025-10-17,14:07:35
53275,60,3,4,72272.61,289090.44,2025-10-17,16:40:35
53276,47,68,3,71488.79,214466.37,2025-10-17,22:29:16
53277,4,16,5,88744.09,443720.45,2025-10-17,00:02:33
53278,38,14,4,6948.35,27793.4,2025-10-17,16:08:11
53279,84,26,4,92168.75,368675.0,2025-10-17,09:43:41
53280,100,31,4,44251.83,177007.32,2025-10-17,21:41:54
53281,97,39,7,70250.93,491756.51,2025-10-17,02:20:10
53282,103,5,5,33042.22,165211.1,2025-10-17,11:43:37
53283,59,39,6,88436.14,530616.84,2025-10-17,00:41:54
53284,91,24,8,41297.62,330380.96,2025-10-17,08:57:04
53285,49,68,6,58181.92,349091.52,2025-10-17,15:22:03
53286,19,9,3,27446.46,82339.38,2025-10-17,12:23:12
53287,22,29,8,37914.44,303315.52,2025-10-17,16:17:24
53288,4,28,9,57265.54,515389.86,2025-10-17,08:01:12
53289,90,55,9,91830.61,826475.49,2025-10-17,02:27:12
53290,38,15,5,69265.75,346328.75,2025-10-17,09:17:08
53291,85,76,6,56629.52,339777.12,2025-10-17,02:16:58
53292,117,47,10,81513.46,815134.6,2025-10-17,18:42:07
53293,91,12,4,81379.41,325517.64,2025-10-17,12:53:37
53294,48,23,4,6412.74,25650.96,2025-10-17,06:04:32
53295,48,39,6,3041.66,18249.96,2025-10-17,15:03:39
53296,49,13,8,70270.45,562163.6,2025-10-17,21:38:37
53297,85,63,6,55325.59,331953.54,2025-10-17,19:17:23
53298,13,13,8,12560.86,100486.88,2025-10-17,01:02:19
53299,105,59,2,61859.09,123718.18,2025-10-17,06:56:51
53300,115,23,4,22552.74,90210.96,2025-10-17,03:41:03
53301,72,48,6,50712.07,304272.42,2025-10-17,08:58:32
53302,75,70,5,2170.01,10850.05,2025-10-17,00:37:33
53303,68,27,1,1476.99,1476.99,2025-10-17,19:23:40
53304,8,53,4,42703.66,170814.64,2025-10-17,02:01:08
53305,19,50,9,17756.86,159811.74,2025-10-17,09:25:28
53306,56,3,10,38055.4,380554.0,2025-10-17,10:49:50
53307,58,79,7,41759.77,292318.39,2025-10-17,10:26:38
53308,89,62,3,78779.42,236338.26,2025-10-17,01:28:45
53309,5,50,4,18071.73,72286.92,2025-10-17,20:05:52
53310,3,77,9,34584.3,311258.7,2025-10-17,19:13:27
53311,115,46,5,41817.48,209087.4,2025-10-17,07:12:43
53312,58,6,1,62204.91,62204.91,2025-10-17,22:00:15
53313,78,11,8,28797.31,230378.48,2025-10-17,22:23:56
53314,69,41,9,85848.13,772633.17,2025-10-17,15:19:41
53315,7,11,5,94338.2,471691.0,2025-10-17,12:44:26
53316,94,26,1,29240.46,29240.46,2025-10-17,12:21:48
53317,6,24,6,84629.13,507774.78,2025-10-17,02:19:07
53318,58,37,10,71596.34,715963.4,2025-10-17,07:16:32
53319,91,63,6,63778.63,382671.78,2025-10-17,07:01:20
53320,79,44,5,75551.69,377758.45,2025-10-17,12:27:12
53321,92,40,3,69876.08,209628.24,2025-10-17,17:44:03
53322,6,48,2,65693.07,131386.14,2025-10-17,08:22:01
53323,35,25,1,18214.37,18214.37,2025-10-17,19:34:47
53324,24,46,6,71302.55,427815.3,2025-10-17,08:13:24
53325,34,43,10,58795.17,587951.7,2025-10-17,20:52:39
53326,81,30,3,66789.63,200368.89,2025-10-17,12:49:06
53327,17,79,1,12405.2,12405.2,2025-10-17,01:18:39
53328,31,39,6,55022.82,330136.92,2025-10-17,20:50:56
53329,74,17,8,7537.24,60297.92,2025-10-17,01:22:06
53330,106,38,9,36996.74,332970.66,2025-10-17,06:03:39
53331,82,33,8,76993.71,615949.68,2025-10-17,10:53:02
53332,18,71,5,6201.23,31006.15,2025-10-17,22:33:08
53333,64,45,5,60414.38,302071.9,2025-10-17,00:25:18
53334,69,57,8,93806.28,750450.24,2025-10-17,02:02:43
53335,86,76,8,42414.84,339318.72,2025-10-17,23:44:04
53336,117,37,10,76337.75,763377.5,2025-10-17,09:36:22
53337,85,2,4,15113.82,60455.28,2025-10-17,05:14:06
53338,26,75,5,49194.07,245970.35,2025-10-17,17:02:55
53339,51,7,2,2612.33,5224.66,2025-10-17,11:49:48
53340,80,17,9,53942.65,485483.85,2025-10-17,03:29:45
53341,46,58,2,71189.28,142378.56,2025-10-17,21:35:46
53342,3,75,6,76277.81,457666.86,2025-10-17,00:55:16
53343,73,19,2,75864.66,151729.32,2025-10-17,12:08:50
53344,56,61,9,34239.12,308152.08,2025-10-17,16:29:36
53345,52,78,7,56046.09,392322.63,2025-10-17,16:01:35
53346,22,27,8,12367.42,98939.36,2025-10-17,10:20:40
53347,81,59,10,48557.45,485574.5,2025-10-17,16:55:22
53348,87,66,6,49547.14,297282.84,2025-10-17,19:29:41
53349,113,7,3,90953.79,272861.37,2025-10-17,05:50:11
53350,89,54,5,54562.19,272810.95,2025-10-17,00:59:59
53351,15,14,7,87035.11,609245.77,2025-10-17,21:08:04
53352,36,79,3,58067.47,174202.41,2025-10-17,17:33:18
53353,106,26,1,25502.02,25502.02,2025-10-17,13:17:17
53354,24,19,1,71358.76,71358.76,2025-10-17,09:49:24
53355,15,70,4,82952.04,331808.16,2025-10-17,16:01:02
53356,100,78,1,72057.26,72057.26,2025-10-17,17:43:35
53357,64,21,9,8418.75,75768.75,2025-10-17,18:28:44
53358,88,36,2,54569.16,109138.32,2025-10-17,18:35:21
53359,41,5,8,34019.3,272154.4,2025-10-17,15:17:37
53360,39,44,7,97262.36,680836.52,2025-10-17,11:20:12
53361,38,80,10,97759.27,977592.7,2025-10-17,21:35:05
53362,74,2,3,95798.74,287396.22,2025-10-17,09:47:04
53363,75,39,9,68074.94,612674.46,2025-10-17,15:16:37
53364,101,76,6,82358.32,494149.92,2025-10-17,15:04:46
53365,113,80,6,11614.48,69686.88,2025-10-17,01:56:56
53366,64,18,4,26945.17,107780.68,2025-10-17,16:51:22
53367,40,61,3,64980.83,194942.49,2025-10-17,05:48:07
53368,57,6,10,4095.56,40955.6,2025-10-17,08:09:58
53369,28,31,2,43109.65,86219.3,2025-10-17,13:29:11
53370,80,14,2,51274.58,102549.16,2025-10-17,15:10:41
53371,91,48,10,6862.73,68627.3,2025-10-17,21:59:54
53372,30,33,5,3241.32,16206.6,2025-10-17,15:45:24
53373,14,68,9,54079.43,486714.87,2025-10-17,13:18:07
53374,84,66,6,17908.44,107450.64,2025-10-17,02:56:22
53375,114,25,5,33233.65,166168.25,2025-10-17,14:59:05
53376,76,75,5,39638.62,198193.1,2025-10-17,22:12:53
53377,30,34,6,69111.68,414670.08,2025-10-17,12:20:03
53378,44,69,1,9519.63,9519.63,2025-10-17,20:40:35
53379,14,12,7,35714.68,250002.76,2025-10-17,00:00:01
53380,109,61,9,7530.81,67777.29,2025-10-17,16:52:46
53381,100,61,2,99769.67,199539.34,2025-10-17,07:01:20
53382,82,57,7,34056.08,238392.56,2025-10-17,19:50:38
53383,118,43,9,39179.86,352618.74,2025-10-17,05:09:27
53384,64,46,4,96452.15,385808.6,2025-10-17,11:27:32
53385,112,72,3,38092.01,114276.03,2025-10-17,05:27:05
53386,108,68,10,48771.77,487717.7,2025-10-17,23:19:30
53387,42,7,5,9250.94,46254.7,2025-10-17,01:40:38
53388,45,41,6,18860.42,113162.52,2025-10-17,12:25:42
53389,118,75,4,77801.26,311205.04,2025-10-17,03:34:49
53390,92,41,5,64102.42,320512.1,2025-10-17,21:32:45
53391,32,7,6,64011.08,384066.48,2025-10-17,11:51:36
53392,98,67,2,47128.47,94256.94,2025-10-17,07:22:50
53393,40,77,2,77508.55,155017.1,2025-10-17,23:50:55
53394,35,1,8,74250.06,594000.48,2025-10-17,12:32:19
53395,9,41,2,29805.69,59611.38,2025-10-17,13:52:29
53396,4,32,1,62392.31,62392.31,2025-10-17,20:08:43
53397,57,16,8,93542.29,748338.32,2025-10-17,21:22:05
53398,21,42,8,65728.91,525831.28,2025-10-17,17:13:45
53399,16,10,2,92871.0,185742.0,2025-10-17,23:45:56
53400,46,48,3,90166.78,270500.34,2025-10-17,10:38:36
53401,6,48,7,17025.12,119175.84,2025-10-17,01:16:58
53402,7,60,8,20614.27,164914.16,2025-10-17,05:00:42
53403,32,52,10,67079.76,670797.6,2025-10-17,00:01:47
53404,20,8,10,3523.61,35236.1,2025-10-17,02:24:24
53405,118,6,3,10412.77,31238.31,2025-10-17,06:20:55
53406,12,57,2,3735.93,7471.86,2025-10-17,02:19:25
53407,57,4,10,15693.58,156935.8,2025-10-17,20:12:09
53408,67,9,4,14001.3,56005.2,2025-10-17,05:22:34
53409,47,12,6,64664.58,387987.48,2025-10-17,21:23:24
53410,55,78,3,3455.12,10365.36,2025-10-17,16:42:12
53411,7,76,1,41417.1,41417.1,2025-10-17,08:42:29
53412,8,39,1,39199.21,39199.21,2025-10-17,21:55:47
53413,116,47,1,62607.62,62607.62,2025-10-17,06:06:56
53414,113,3,1,41997.69,41997.69,2025-10-17,15:41:35
53415,62,40,8,78392.65,627141.2,2025-10-17,21:38:44
53416,102,21,8,2757.97,22063.76,2025-10-17,02:11:36
53417,58,67,8,3365.15,26921.2,2025-10-17,18:11:48
53418,99,46,6,30745.27,184471.62,2025-10-17,05:21:43
53419,119,5,4,42016.35,168065.4,2025-10-17,07:46:24
53420,34,74,10,32607.59,326075.9,2025-10-17,13:18:36
53421,91,27,9,30423.41,273810.69,2025-10-17,04:39:01
53422,23,74,3,6541.87,19625.61,2025-10-17,18:15:51
53423,51,10,3,27587.89,82763.67,2025-10-17,00:51:02
53424,83,67,10,44063.22,440632.2,2025-10-17,05:23:47
53425,109,41,2,74458.85,148917.7,2025-10-17,01:50:39
53426,38,67,5,14420.22,72101.1,2025-10-17,12:30:25
53427,47,4,9,68353.45,615181.05,2025-10-17,04:39:13
53428,77,16,10,14161.07,141610.7,2025-10-17,19:24:38
53429,7,56,5,13141.23,65706.15,2025-10-17,12:30:23
53430,34,70,5,17763.53,88817.65,2025-10-17,14:03:04
53431,113,52,10,68979.68,689796.8,2025-10-17,05:46:03
53432,75,25,7,7119.08,49833.56,2025-10-17,15:16:36
53433,80,76,10,68889.59,688895.9,2025-10-17,13:39:04
53434,1,53,3,25718.3,77154.9,2025-10-17,08:49:43
53435,28,46,6,21903.22,131419.32,2025-10-17,04:00:17
